id	point	document	label
20259989	5	맛나요 드시고밥꼭볶아드세요	0
20259989	5	예약하고가니 룸으로 준비해주고 무난히 맛있었습니다!	0
20259989	5	매운 낙지버섯불고기 존맛!!!	0
20259989	5	반찬도 잘 나오고 매콤하고 너무 맛있어요>☆<	0
20259989	5	예약하고 갔는데 음식대체로 무난하게 맛있었어요^^	0
20259989	5	맛있고 양도 많았어요	0
20259989	5	너무 맛있어요 다음에 또 방문하고 싶네요 ㅎㅎ	0
20259989	4	음식 맛있긴 했는데 빈찬은 조금 아쉽다.	0
372741698	5	분위기좋고 서비스좋고 기분좋게 먹고왔습니다~~~	0
372741698	5	짬뽕탕도 맛있구 가라아게종류도 맛있어요 타다끼 양이 좀 적어서 아쉽	0
372741698	3	인테리어나 메뉴가 많은것은 장점. 음식맛은 그냥.. 화장실냄새가 밖으로 마니남;;	1
1628111836	5	삼겹살이 넘넘 맛있고 직원들이 넘친절해요.	0
1628111836	4	고기 맛있어요 ! 친절하시고 좋았습니당 ! 다만 반찬 가짓수가 좀 적은거랑 냉면이 안해서 아쉬웠어용 ㅠㅠ ㅎㅎ	0
1628111836	4	룸에서 가족끼리 먹을수있어서 좋았고, 대긴갈비 보다는 삼겹살이 더 맛있었어요~대긴갈비는 초벌되어 나온다하셨는데 생각보다 더 오래걸리더라구요ㅎㅎ살짝구워 소금 찍어먹으니 맛있었어요. 삼겹살은 가격대비 다른가게 보다 훨씬 맛있었어요! 야채나 밑반찬들이 조금 더 다양하고 양이 많았음 싶어 아쉬웠지만 너무 친절하시고 빠르게 리필, 응대 해주셔서 편했습니다~	0
1628111836	5	방이 있어서 분리된 공간이라 좋았고, 완전 맛있었어요!	0
1628111836	5	내돈내산 찐후기....... 대구 토박이라 동** 고**, 돈**, 원조아** 등등 삼겹살 맛집은 다 다녀본 편인데요 ! 여기는 찐입니다 ㅋㅋㅋㅋ 이 가격에 이 퀄리티인 삼겹살은 처음 먹어봐요, 그리고 목살........... .. 짱짱입니다 일단 입에 넣자마자 어깨춤을 출 수 있는 맛이에요 ㅠㅠㅠㅠ 육향도 최고고, 숙성이 잘 됐다는 느낌을 받았어요!!! 월요일 저녁에도 가게에 사람이 많던데...... 더 유명해지면 웨이팅 하면서  먹게 될까봐 살짝 걱정되지만 이런 집은 저만 알기에 너무 아까워서 ㅋㅋㅋㅋㅋㅋ 추천합니다 다들 사케통삼겹이랑 목살 드세요!!!!!	0
1628111836	5	이미 맛집으로 유명하죠! 자주갑니다	0
1628111836	5	너무 맛있었어요 다음에도 또 올 만한.맛이었습니다	0
1628111836	5	너무 맛있어요!  사케 삼겹 특히 좋습니다. 숙성육이라 월계수잎 향도 좋았고,  전혀 느끼하지 않은데도 풍부한 육즙이 매력입니다.	0
1628111836	5	삼겹살.오겹살 맛집입니다 순식간에 먹는 바람에 사진이 없어요 맛집 추천합니다	0
1628111836	5	삼겹살이 정말 부드럽고 입에서 살살 녹아요.... 소고기 뺨쳐요 ㅜㅠㅠㅜ사장님도 너무 친절하시고 최고입니당 ㅎㅎㅎㅎㅎ 강추!!	0
1628111836	5	너무 너무 맛있고, 사장님 친절하세요. 완전 단골입니다.	0
1628111836	5	 직원분도 친절하고  고기 너무 맛있게 먹었어요  굿.~	0
1628111836	5	너무 맛있어서 꿈에 나올거같아요 ㅠㅠㅠ 이동맛집! 포항맛집!!!	0
1628111836	5	고기가 신선하고 너무 맛있어요 이외에도 서브 음식이랑 서비스도 너무 좋았어요~👍👍	0
1628111836	5	너무 잘 먹었습니다~	0
1628111836	5	불판이 고기굽기 정말 편하고, 고기도 맛있었어요. 오겹살 강추합니다!	0
1628111836	5	너무 맛있고 서비스 최고에요!!!❤️	0
1628111836	5	완전 맛있어요! 가끔 오는데 더 자주 오겠습니다~ 번창하세요!!!!!	0
1628111836	4.5	완전 맛있어요~!!!!!	0
1628111836	5	너무맛있어서 과식했어요 자주올게요~~~^^	0
1628111836	5	정말 정말 맛있네요 !!!	0
1628111836	5	고기 질이 진짜 너무 좋아요 ㅠㅠ	0
1628111836	5	고기가 너무 부드럽고 육즙이 팡팡 너무 맛있네요ㅋㅋㅋㅋ	0
1628111836	5	맛있게 잘 먹었습니다~~!! 맛있어요 ㅎㅎ	0
1628111836	5	맛도 좋고 알바생들 고생많아 보였어요. 깔끔 깨끗 친절짱짱!	0
1628111836	5	완전 맛있어요 삼겹살 깔끔하고 김치칼국수 쵝오 !!!	0
1628111836	4	한돈 전문점 하얀돼지 :)	0
1983863866	0.5	저번에 벌레 나왔을땐 그냥 넘어갈라 그랬는데 이번에 또 파리가 나와서 리뷰쓰네요... 제발 위생 지켜주세요 ㅠㅠ..먹다가 진짜 밥맛떨어지고 ...이건 너무 하잖아요. 진짜 제발 조심해주세요..이제 잘 안 갈듯 ㅠ	1
1983863866	5	맛있어용ෆ 친절하셔욤	0
1983863866	5	지금껏 먹어본 마라탕중에 제일 맛있어요	0
1983863866	5	안 좋아 할수가 없죠 ㅠㅠ 너무맛있어요	0
1983863866	5	국물이 얼큰하고 맛있어요	0
1983863866	5	내가 원하는대로 고른 재료로 마라탕을 만들어 주시니 더 맛있네요.	0
1983863866	5	친절하고 음식 맛도있어서 가끔 이용하고 있어요	0
1983863866	5	포항에 출장이 잡혀 몇개월 만에 와서 먹었어요~~여전히 맛나고 사장님이랑 직원분들 친절하셔서 좋았어요~오랜만에 와서 그런지 못보던 재료가 있어서 많이물어봤는데...ㅠㅠ 점심시간때라 엄청 바쁘시던데...친절히 알려주시는 사장님 ^^ 감사해요~ ^^..덕분에 맛있는 마라탕 한 그릇 먹고 가요..^^ 출장 여기저기 다니면서 마라탕 많이 먹어봤는데 여기가 젤 맛있는거 같아요 ^^.. 너무 맛있어서 비조리 포장해서 가져갑니다~ 숙소에서 내일 직원들이랑 한번 해 먹어야겠어요 ~^^ 담에 포항 또 오면 들릴게요 ^^....	0
1983863866	1	와 진짜 불친절합니다 이번엔 좀 다르겠지 해서 갔는데 사장님 표정도 별로고 고기추가 안한다니까 대놓고 기분 드러내시고 진짜 불친절하네요 다신 안갈듯 불친절 하단 말 꽤 들으신거같은데 어떻게 고쳐지지가 않나요?	1
1983863866	5	마라샹궈ㅜㅜㅜㅜ맨날 생각나요~	0
1983863866	5	1일2마라 피슈에서 하세요	0
1983863866	5	말해뭐해 포항에서 제일 맛있음 jmt!!!❤️	0
1983863866	5	마라탕 찐 맛집 ............ ❤️❤️ 포항에서 아니아니 걍 먹어본 마라탕 집 중에서 젤 맛나유 #강추 ⭐️⭐️⭐️⭐️⭐️X100000000000000	0
35317222	4	깔끔한맛 좋아요~^^	0
35317222	4	배달도 빨리오고 비오는데 포장두ㅜ잘해서 주네요 ㅎㅎ	0
1509070945	5	햄치즈 샌드위치 달콤하니 맛있어요 ~	0
1509070945	2.5	샌드위치류 괜찮아요. 흑당버블티는......공차 대비 너무 맛이 없어요.ㅠㅠ 너무 달고...버블이들은 너무 푹 익혀서 탄력이 없고 또 어떤 건 안 익어서 딱딱하고...	1
1509070945	4	치즈맛 맛있ㅇㅓ오 한개로 양은좀 부족하지만 맛나요 ㅎ	0
1509070945	3	그냥 판매점이라서 매장은 작음. 맛..은 기대한 것보다 별로ㅠㅠ 맛없는 건 아닌데 특별한 맛은 아닌 것 같아여	1
15084771	4	곱창이 곱이 상당히 많아서 고소하고 좋았다^^대창은 그만큼 평범쓰 ㅋㅋ거리두기 수칙에 맞게 테이블 띄어앉고 먹이 좋았다 그리고 마지막 입가심 바닐라아이스크림 센스	0
15084771	5	남구 낙성대곱창 있다 행복하죠	0
15084771	4	양이좀적어요 모듬 맛있고 소스 특히 맛있음	0
15084771	5	염통 완전 부드럽고 곱창 곱이 완전가득 대창 입에 살살녹음 부추 진짜 싱싱해요 다들 꼭꼭 가보세요	0
15084771	5	처음갔는데 맛있고 좋았어요 ㅎㅎ	0
15084771	5	너무 맛있어요~~#곱창#포항곱창맛집	0
15084771	5	포항에서 내가 제일 좋아하는 곱창집	0
15084771	4.5	맛있는데 살쪄요 ㅋㅋ한판 더 추가요	0
15084771	5	줄서서 먹은 보람이 있네요	0
15084771	5	맛이면맛서비스면서비스! 아주좋습니다	0
15084771	5	잘 먹고갑니다. 번창하세요. 	0
15084771	5	미쳤음 아무튼 미쳤음	0
15084771	5	모듬곱창 맛있습니다.	0
36464684	5	가격 11,000원으로 오름ㅠ	0
36464684	5	한정식 끝판왕 입니다	0
36464684	5	일요일 휴무이고 가격은 11,000원으로 1,000원 인상됨.	0
36464684	5	1인 만원으로 깔끔한 식사 가능해요^^ 	0
1229354953	4	처음방문했는데 맛있네요 분위기도 좋아요	0
1229354953	3.5	맛있어용 다른 메뉴도 먹어보고 싶어요	1
19442142	0.5	맛이 영..예전보다 못했어요ㅠ	1
19442142	3	맛있었는데. 생선이 조금 ...연어가 느끼했어요. 방도 있고 요즘같은때에는 좋네요	1
19442142	5	양도 많고 깨끗하구 츤데레세요	0
19442142	2	가격대비 음식 퀄리티가 떨어져요  스시집에 떡볶이랑 양배추샐러드 회무침에  야채만가득 돼지불고기는 누린내나고 장국은 그릇에 4분의1도 안되게나와요 종류는 많은데 먹을만한게없어요 한두가지 를줘도 맛깔나게 주시면좋을텐데 그중 초밥은 나름 괜찮은듯 두번은 가고싶지않아요 ㅠㅠ 비추	1
19442142	5	초밥 맛있는데 초밥을 감싸는 회가진짜👍👍👍	0
19442142	1	직원들끼리 대화하는 소리가 너무 크고  다른 테이블 손님 들어오는데  또왔다 또왔다 하는 말도 들었네요 저희일행이 들어왔을때도 온다온다 했을까요? 음식 나오는데 너무 너무 오래걸려요  맛은 맛있 어요	1
19442142	4	맛있어용 다른 메뉴도 먹어보고 싶어요	0
19442142	5	포항사랑상품권으로 초밥 포장해서 먹었는데 맛있어요~ 연어초밥은 항상 여기서 먹어요ㅎㅎ	0
19442142	4.5	모듬초밥이 타집에 비해 약간은 비싸지만 쓰끼다시가 푸짐하게 나오니 좋네요 배가 부를만큼 든든합니다 	0
19442142	3.5	가성비 괜찮은집이에요.	1
19442142	5	맛집으로.  추천드립니다 	0
19442142	5	너무너무맛있습니다 회자체가 싱싱하시구 사장님 사모님 친절하십니다 재방문의사있습니다	0
19442142	1.5	이런 식당은 또 처음이라 처음으로 네이버 리뷰를 찾아 평을 남기네요. 포항 초밥집 중 맛은 9/11위이구요 식당 예절로 넘어가자면, 제일 비싼 특모듬으로 시켰는데, 별도의 통보 없이 메뉴판에 적힌 구 성대로 나오지 않았어요. 이에 관해 사장님은 "오늘 자연산 농어가 신선해서 광어지느러미 초밥 대신 농어로 대신했다" 라고 했습니다. 그래도 지느러미를 달라고 했더니, 손님을 속여 미안한 마음에 추 가로 주거나 사과는 커녕 시무룩하게 농어초밥을 회수하셨는데, 제 젓가락이 닿았던 초밥 어따 쓰시게요? 주문한지 30분만에 (15분 뒤에 온 옆팀과 함께나오게) 나오는 것도 그렇고 전반적인 맛...	1
19442142	4	브레이크타임이 없어서 좋아요	0
37774351	4	건강한 밥상이 좋아요	0
37774351	4	굉장히 친절하세요. 서빙하시는 분...^^	0
37774351	4.5	포항 청국장맛집! 건강한 웰빙푸드반찬으로 가득채운한상  가성비좋은집 사이드메뉴로 바삭바삭하게구운  파전과  고등어, 가자미 생선구이 추천~ 집에서 생선구우면 냄새나서 안구워먹었는데 고등어 구이 포장해오니 편하고좋았어요.	0
37774351	4.5	깔금하고 건강하게 한끼	0
37774351	5	맛있어요~~~>.<!!!	0
37774351	5	젊은 입맛에도 맛있는 청국장! 전 포항에서 여기 청국장이 제일 좋아요! 회사사장님이 자주 가셔서 저도 갔는데 청국장이 진짜 맛있어요.  단골도 꽤 있는듯. 40~50대 많이 오시는듯. 직원도 친절하고.  음식 빨리 나옴. 입 짧은데 여기 가게는 누구나 좋아할만한 반찬만 내줘서 좋아요.  코로나로 경기 안 좋아서 어려울까봐 일부러 영수증 받아서 후기 써요. 	0
37774351	3	늘 똑같은 반찬에  특히 된장국은 가격대비 허접하다는 생각이드네요 천원 더 주고 청국장 먹는게 나을듯해요	1
37774351	5	청국장및반찬들이 맛나요	0
11887940	5	포항가면 맨날 물회먹으러 가는 곳	0
11887940	2.5	십년전부터 다니던 집인데 요근래 몇번 갔더니 물회양이 확 줄었습니다. 맛도 좋지만 양이 많아서 자주 가는거에요. 양 줄이지마세요. 단골집하나 없어지네요..	1
11887940	5	물회 양이 줄어 든것같아요	0
11887940	5	포항에서 맨날 죽도시장, 북부시장, 환호해맞이 근처 물회집만 가봤는데 밑반찬 나오는것도 부실하고 건물이나 내부도 별로여서 이번엔 다른 물회집 가보자하고 네이버를 열심히 검색해서 간 곳 가족들  10000퍼 만족한 곳 일단 밑반찬 많이주고 물회도 푸짐하고 매운탕 맛 안비리고 최고 ❤ 다음에도 방문의사 있음!!	0
11887940	4.5	돔 물회 맛나네요..  담에 또 올께요^^	0
11887940	4	친절하시고 포장회 양도 좋으네요^^ 행사기간이라 지금 3번째 방문입니다ㅎㅎ	0
11887940	4.5	올만에 묵으니 맛나네요^^	0
11887940	5	친절하시고 밥여부 여쭈어보셔서 좋았습니다 부모님 사드렸는데 매운탕 맛났다면서 하시네요	0
11887940	5	두번째 방문입니다. 여전히 혜자로우시네요. 코로나 시국이라고 발열체크하시고 QR코드 찍는 것까지 꼼꼼히 하시네요. 더 믿음이 갑니다.	0
11887940	4	점심 알밥정식 대 혜자에요..! 강추	0
11887940	4.5	신선하고  맛있는회 특히 방어가 일품입니댜겨울철  별미예요	0
11887940	4.5	참돔물회맛있게묵었어요^^	0
11887940	5	항상 맛있게 먹어요. 포항 찐맛집입니다!현지인맛집😊	0
11887940	5	양도 많고 맛있습니다~ 가격도 착해서 좋아요 영일대에 유명한 횟집보다 전 여기 물회가 훨씬 좋네요	0
11887940	4.5	신선하고 맛난 회 좋아요	0
11887940	4	맛있게 잘 먹었어요 여름엔 시원한 물회가 최고네요.	0
11887940	3.5	여름에 한번씩 물회 포장해서 먹곤 합니다. 맛있어요.	1
11887940	3.5	깔끔하고 정갈한 식당입니다. 회도 신선해서 만족합니다.	1
1840985457	2.5	고기 모양이 이상했지만 많이 먹고 왔습니다~	1
1840985457	0.5	장사가 안되는지 모든지 아끼는 곳. 다시는 방문안할 예정.. 게다가 우수점이라면 본사관리 엉망인듯	1
1840985457	4.5	고기 질은 좋고 맛있어요 된장찌개도 맛있고 하나 아쉬운게 있다면 양파절임 간장이 짠맛만 나고 약간 비린맛 나요 이거만 개선되면 좋을듯 해요	0
1840985457	3.5	맛있어요 특히된장찌게최고	1
1840985457	1	아주머니가 반말해서 기분이 나빴어요 뭐를 물으면 뭐뭐야, 여기 있어 이렇게 말하시는데 자기보다 어리다고 반말하는거 안 좋아보여요 아저씨는 고기 굽는데 사족을 많이 다는 느낌 이렇게 하면 불판이  탄다 고기가 탄다 어쩐다 하시는데 불편함을 내비쳤는데도 계속 사족을 달았어요	1
1840985457	5	고기가 맛있고 좋았어요	0
1840985457	4	무한리필이라 정말 배부르게 맛있게 잘 먹었어요.	0
1840985457	4	저렴한 가격에 많이 먹고 왔어요. 가격대비 괜찮은것 같아요.	0
1840985457	5	코로나의 어려움 치유위한 따뜻한 마음(65세이상 및 해당자대상 무료마스크제공)에 감동받았음^^	0
1840985457	4	맛나요 가격대비 맘편하게 맛나게 먹을수있어서 좋습니다	0
1840985457	5	눈치보지 않고 자유롭게 먹을수있어요	0
1840985457	4	무한리필로 먹기 좋았고 리필도 빨리해 줘서 좋았어요. 아쉬운점은 첫번째 고기와 리필고기의 질이 조금 달랐던것 같아요ㅜㅜ 확실히 첫번째 고기가 질도 더 좋고 맛있었어요	0
1840985457	5	무한리필집 중에 젤 맛있는 것 같아요 ! 갈비 최고 ㅎㅎ	0
1840985457	5	무한리필이라 좋구용 짱맛!!!ㅎㅎ 한창 핫해서 웨이팅은 있지만 셀프바도 알차고 밥도 무료라 좋았어욥	0
1840985457	4	사람이 넘많아요.항시대기해야하네요. 매장깨끗합니다	0
1799670665	3	들깨순두부 깔끔한 맛  건강음식에 비해 밑반찬에 신경을 좀더  했으면 하는 기대치	1
1799670665	2.5	좀....그래요....	1
1799670665	5	맛☆☆☆ 서비스☆ 가격☆☆☆☆☆ 위생☆☆☆☆ 한끼식사할만한곳	0
1799670665	5	우연히 찾아서 들어간곳인데 넘 맛있었어요! 특히 비지전 굿뜨!	0
1799670665	5	맛있어요! 들깨 청국장 모두 강추! 	0
1799670665	5	주인아주머니가 친절합니다. 반찬가짓수도 많고 좋아용	0
1799670665	5	주인아주머니가 친절합니다. 반찬가짓수도 많고 좋아용	0
38351078	3.5	아기자기한 곳입니다. 냄비솥밥이 고소하고 건강한 느낌으로 맛있어요	1
38351078	5	늘 깔끔하고 맛있어요^^	0
38351078	4	처음이라 세트 시켜봤는데 초밥은 아쉽고 돈까스는 바삭하게 잘 튀겨서 마음에 듦. 우동은 그럭저럭 괜찮은데 밀가루냄새가 조금 났음.	0
38351078	4	깔끔하니 맛깔스러워요	0
38351078	5	가격대 조금 있지만 데이트 코스로 괜찮아요	0
38351078	4.5	맛있어요 집밥느낌입니다	0
38351078	5	포슐랭 맛집이네요. 정말 잘 먹었습니다. 주방장님께 인사하고 싶었는데 낯가려서 그냥 나왔어요ㅋㅋ 앞으로도 잘 되시길 진심으로 기원합니다!	0
38351078	4	우연히 들린곳인데 초밥  맛나게 먹었네요	0
38351078	5	깔끔하고 치즈돈가스 맛있어요	0
967511378	3	맛은... 친절은 했습니다~^^	1
967511378	4	맛있게 잘 먹었습니다.	0
967511378	0.5	짜장에서 탄맛이 얼마나 나는 지 기분 나빠서 못먹을 정도였구요 짬뽕은 너무 짜서 물 타먹었습니다 탕수육은 꿔바로우라고 해놓고서는 그냥 일반 탕수육이던데 대체 뭐죠 ? 그리고 사장님인지 누군지 모르겠는데 목소리가 얼마나 크던지 밥먹는데 집중도 하나도 안되고 짜증나서 일행이 얼른 가자고 졸라서 나왔습니다 이건 아니지 않나 싶었네요 ;	1
967511378	5	왜이리 맛있나요? 진짜 맛있어요 짬뽕 굿	0
967511378	4	불맛도 좋고 국물이 아주 좋아요 야채가 많은거 최고	0
967511378	4	짜장면 짬뽕 맛있어요	0
967511378	4	여긴 차돌짬뽕이 맛있어요	0
967511378	5	서비스 최고 맛 최고!👍👍👍	0
967511378	2	음식이 맛있어서 일부러 울산에서 찾아갔는데.... 다 좋은데 밥먹다가 식당에 담배냄새가 나는것, 그리고 주장 바로 앞에 쓰레기통 큰게 있어서 지나갈때 마다 냄새나는것. 밥먹는 중간에 탄냄새 나는것. 별로 였네요. 담배는 필 수 있지만 주방 뒤쪽에서 담배를 필꺼면 냄새는 가게 안으로 안들어오게 해야지요... 제가 민감한가 싶었는데 옆테이블에서도 담배냄새 난다고 코를 틀어 막더라구요. 음식맛은 좋으나 나머지는 개선을 해야겠습니다.	1
967511378	5	꿔바로우도 바삭하게 맛있고 쟁반짜장도 살짝 매콤한게 좋아요	0
967511378	5	오전에 비가와서 그런지 꽤 쌀쌀한날씨  생각나서 들린 화산짬뽕 ㅋ 짬뽕이 생각나서 찾았는데 밥이 먹고싶어서 중화비빔밥 ^^ 탕수육 빠질수없고~ 양도 푸짐하고, 역시나 맛있다 싶었어요~	0
967511378	4	좋아요........	0
967511378	5	찬바람 불고 쌀쌀해지니 국물 생각이 나서 화산짬뽕 들렀는데 얼큰하고 좋네요, 땀도 흘리고  해장에도 좋습니다.	0
967511378	5	와 가성비짱 이런 퀼리티에 이가격 정말 간만이네요 기분좋아 이런것도 올려봅니다 마늘탕수육 강추	0
967511378	5	오늘은 리뷰를 쓰지 않을수 없어요. 짬뽕, 탕수육,잡채밥은 원래 최애 메뉴인데, 오늘 간만에 한잔하러 왔는데 차돌숙주 완전 반함😍 국산 고춧가루 김치 등 전부 국산쓰신다 해서 남는거 있냐고 사장님께 여쭌적도 있어요.  진짜 그나마도 건강한 중식 원하시면 화산짬뽕 드세요.	0
967511378	4	중복이라 삼계짬뽕먹었는데 싱거웠어요.소금타서 간 맞춰먹으라고 하더라구요. 맛있었어요	0
967511378	0.5	주문 후 주방을 봤는데 주방장님이 만들던 국자로 간을 보시고 다시 그 국자로 요리하고 간보고 하시더라구요.... 조용히 직원분께 이야기하니 콧방귀를 뀌면서 '중식은 원래 그렇게 조리합니다' 라고 하 시네요.  어디 중식이 그런지 모르겠지만  여기 중식은 먹던 국자로 조리하니 가실 분들은 참고하세여^^ 	1
967511378	5	잘 있다갑니다. 번창하세요. 	0
967511378	4.5	다 맛잇어요!!!! 탕슉 존맛	0
967511378	5	와 가성비짱 이런 퀼리티에 이가격 정말 간만이네요 기분좋아 이런것도 올려봅니다 마늘탕수육 강추	0
967511378	5	오늘은 리뷰를 쓰지 않을수 없어요. 짬뽕, 탕수육,잡채밥은 원래 최애 메뉴인데, 오늘 간만에 한잔하러 왔는데 차돌숙주 완전 반함😍 국산 고춧가루 김치 등 전부 국산쓰신다 해서 남는거 있냐고 사장님께 여쭌적도 있어요.  진짜 그나마도 건강한 중식 원하시면 화산짬뽕 드세요.	0
967511378	4	중복이라 삼계짬뽕먹었는데 싱거웠어요.소금타서 간 맞춰먹으라고 하더라구요. 맛있었어요	0
967511378	0.5	주문 후 주방을 봤는데 주방장님이 만들던 국자로 간을 보시고 다시 그 국자로 요리하고 간보고 하시더라구요.... 조용히 직원분께 이야기하니 콧방귀를 뀌면서 '중식은 원래 그렇게 조리합니다' 라고 하 시네요.  어디 중식이 그런지 모르겠지만  여기 중식은 먹던 국자로 조리하니 가실 분들은 참고하세여^^ 	1
967511378	5	잘 있다갑니다. 번창하세요. 	0
967511378	4.5	다 맛잇어요!!!! 탕슉 존맛	0
11799767	0.5	쿠폰주문은 유명하듯 역시 4천원 이해합니다 주문시 배달료 결제유형에 대해 묻길래 카드라고 했는데 배달와서는 세금내는게 아까웠는지 현금 외에는 안받는다하고 재활용 줄이기 캠페인인지 젓가락도 주지않고 쿠폰으로 주문한다해도 그 누군가는 그 쿠폰의 값을 지불한건데 서비스며 품질이며 가격이며 뭐하나 마음에 드는게 없네요 유명기업이라 많이 주문해서 배째라는 식인지 할 수있는건 불매라는 생각뿐이네요 주변 모든 지인들에게 이 사실을 알리며 평생 주문하지 않을 겁니다.	1
11799767	3	치킨이 밑간이 덜됬어요ㅠ 그리고 기프트콘에 콜라 1.25L인데 값올라서 500원더달라하는거 어이없네요 기프트콘 가격이나 먼저 수정하세요ㅡㅡ 양념소스도 겨우 뭍힌느낌이예요.	1
11799767	4	반반 양념은 별로에여	0
11799767	5	비비큐 평이 안좋길래 걱정했는데 너무 맛있네요.	0
11799767	4	맛있었어요~~네고할인해서 먹었는데 음료가 없는걸 보니 음료대신에 치즈볼을 주는건가싶네요 치킨은 맛있는데 치즈볼은 안에 너무 연유맛이 나서 느끼해서 별로더라그요~~	0
11799767	1	치킨이눅눅하고 콜라도없네여.... 다른사람은 콜라도 다 받앗다는데 빼먹으셧나봐요 ㅎ	1
11799767	2.5	자메이카 차가워.....미지근해	1
11799767	2.5	아줌마가 좀 불친절ㅜㅜ	1
11799767	1	매장 방문해서 올리브순살, 감자튀김  먹었습니다. 매장에서 먹는다고 2,000원 추가, 맥도날드 감자 튀김 보다 양도 적고 말라 비털어져 맛도 없는 음식을 5,000원 받고 콜라도 매장에서 먹는다고 500ml  2,000 받아 먹네요. 치킨도 그닥... 비추 입니다.특히 매장에서 드신다면 완전 비추 입니다.전화 받느라 불친절이 장난 아님.	1
11799767	5	두번째 시켜먹어요! 또 시켜먹을 거예요 맛있어요:)	0
11799767	5	배달도 빠르고 친절하시고 맛나네요^^	0
11799767	4	바삭한 후라이드가 먹고싶으믄 주문해먹게 되는듯하네요 토막 좀더 나누면좋을거같아요^^	0
38737315	4	맛있어요  이벤트 이ㅛ어서 다녀왔어요	0
38737315	4	맛있어요 사장님 친절하세용	0
38737315	4	오므라이스 맛은 보통 무난해요	0
38737315	4	제육덮밥  충실히 들어있어 좋아요ㅎ	0
38737315	3	친절하지만 맛은 보통이애요 김밥 속도 적구 짬뽕라면 시켰는데 진짬뽕 끓여준느낌...	1
38737315	4.5	즉석에서 김밥싸서 아주 맛있어요  돈가스 날치알 진미채등	0
38737315	5	김밥  너무 맛있고 사장님등 직원들도 친절해요	0
38737315	5	음식빨리나오고 깨끗하고 좋아요 다른 얌샘보다 지곡점이 전 맛있더라구요	0
38737315	3	예전보다 덜 맛있어요.	1
38737315	4	김밥 맛나고 쫄면은 너무 셔요. ㅜ	0
38737315	5	돈까스김밥자주사먹어요	0
38737315	4	진미채김밥 맛있어요^^친절하구용	0
38737315	5	다른지점 얌샘김밥보다 맛있네요 친절하시구요	0
38737315	5	돈까스김밥자주사먹어요	0
38737315	4	진미채김밥 맛있어요^^친절하구용	0
38737315	5	다른지점 얌샘김밥보다 맛있네요 친절하시구요	0
1554443106	5	해물칼국수 완전대박! 무엇을 상상하든 그 이상이요 동죽이랑 홍합 까느라 손가락에 쥐날 지경이네요 사진 못 찍어둔게 넘넘 아쉬워	0
1554443106	4.5	주차장이 좀 협소하지만 있는게 어딘가요 할인행사중이라 만두까지 만원의 행복입니다	0
1554443106	4	제면소 청학동 제면서	0
1554443106	4	밀면을 맛있게 먹고 나오면서 옆테이블에서 해물칼국수 먹는걸보니 맛있어 보였어요 담에 칼국수 먹으러 갈까봐요	0
1554443106	5	밀면3000원행사 너무좋아요 맛있어요	0
1554443106	5	서빙이 어설픈 아저씨 ? 사장님?앞치마라도 하시지암튼 어설픈 서빙 재밋었어요.	0
1554443106	4.5	홍합, 동죽살 진짜 맛있고 양많고 배터짐	0
1554443106	2	사장 및 직원 불친절ㅠ 부부인듯 두분 입구 우측방 테이블에 착석했으나 직원, 손님께  좌측방으로 설명없이 이동하게 한 후 주문 받음. 비빔 하나 물곱배기 하나 주문했으나 손님,직원이 잘못 알아 들은  것 같아 다시 재확인 시킨 후 나온 밀면은  비빔 2개(한개는 꼽배기) 나옴.손님 주문받은 직원 불러 얘기하니 사과한마디 없이 "다시 드려요"ㅠ. 주문한 손님 매운거 먹으면 안되는데 하며 그냥 드심. 직 원 육수 가져다주면서도 사과한마디 없음. 그 직원 사장께 얘기하며 손님 뒷담화...  계산해주더 직원 손님앞에 세워 놓고 이전 손님에 대한 불만 토로ㅠ.이건 장사의 기본을 모르는 행동인듯... 밀...	1
1554443106	5	처음 방문했는데 음식이 다 맛있어요 배고파서 먹는데 집중하다 인증삿을  놓쳤네요	0
1554443106	4.5	맛있어요! 동죽조개가 듬뿍 홍합도 듬뿍!	0
1554443106	5	해물칼국수 홍합이랑 조개가 많아 국물도 시원하고 까먹는 재미도 있어 맛있게  잘 먹었어요. 배추전도 별미였어요~~	0
1554443106	5	대표 음식인 해물칼국수를 시켰는데, 홍합을 못먹는다고 말씀드렸더니 홍합 빼주시고 동죽을 엄청 많이 넣어주셨어요. 원래 조개류를 싫어하는 편인데 여기 조개는 모래 식감, 비린 맛 이런 거 하나도 없 고 쫄깃함 그 자체더라구요 !! 국물도 되게 깊은 맛? 속이 따뜻해지는 맛이었어요. 그리고 엄청 큰 그릇에 음식이 가득 차있어서 보기만 해도 풍성한 기분이었구요. 김치랑 칼국수랑 잘 어울리는 건 당연 하죠 ! 중국산 김치가 아니라 국내산 김치인데 담구신 건지 맵다고 하시더라고요. 근데 전 오히려 그 매콤한 게 부드러운 국물과 잘 어울려서 좋았어요. 다음에는 밀면이나 들깨칼국수도 먹으러 ...	0
1554443106	5	샤브샤브 넘 맛있게 먹었어요 ㅠㅠ ㅎㅎ 양도 많아서 둘이서 배부르게 먹었어요 !! 추천합니다 !	0
1554443106	5	사장님 진짜 친절하시고 소고기 샤브샤브 진짜 맛있게 먹었어요.	0
